fpr,tpr,thresholds
0.0012449424214130097,0.6810392482034273,0.9844988009034492
0.0012449424214130097,0.6814077759351391,0.9844822799838633
0.0012449424214130097,0.6825133591302746,0.9844159729726781
0.0012449424214130097,0.6839874700571218,0.9843885707462978
0.0012449424214130097,0.6847245255205454,0.9841070781486323
0.0012449424214130097,0.6850930532522572,0.9840925562321388
0.0012449424214130097,0.6852773171181131,0.9840072301870653
0.0012449424214130097,0.6856458448498249,0.983985244825933
0.0012449424214130097,0.6863829003132486,0.9839794842488412
0.0012449424214130097,0.6873042196425281,0.9837430635171761
0.0012449424214130097,0.6880412751059517,0.9836358867865276
0.0012449424214130097,0.6882255389718076,0.9836157359980578
0.0012449424214130097,0.6885940667035194,0.9834993315500307
0.0012449424214130097,0.6891468583010871,0.9833617918296359
0.0012449424214130097,0.689331122166943,0.9833157745837081
0.0012449424214130097,0.6900681776303667,0.9832315290172065
0.0012449424214130097,0.6904367053620785,0.9831787971807602
0.0012449424214130097,0.6917265524230698,0.9831124417784339
0.0012449424214130097,0.6922793440206375,0.9829180922875747
0.0012449424214130097,0.697254468398747,0.9829131445891702
0.0012449424214130097,0.6979915238621707,0.982792269382489
0.0012449424214130097,0.6983600515938825,0.9827321828645585
0.0012449424214130097,0.6985443154597384,0.9826892914011894
0.0012449424214130097,0.7007554818500092,0.9826701175693271
0.0012449424214130097,0.701124009581721,0.9825813504170731
0.0012449424214130097,0.7018610650451447,0.982488191961139
0.0012449424214130097,0.7022295927768565,0.9823729220709477
0.0012449424214130097,0.7027823843744242,0.9823276290337996
0.0012449424214130097,0.703150912106136,0.9822364800121074
0.0012449424214130097,0.7040722314354155,0.9822327440734413
0.0012449424214130097,0.7046250230329832,0.9821903789909687
0.0012449424214130097,0.7055463423622628,0.9820030309025155
0.0012449424214130097,0.7068361894232541,0.9819745694733228
0.0012449424214130097,0.7073889810208218,0.9816400517634454
0.001556178026766262,0.7073889810208218,0.9815811921126439
0.001556178026766262,0.7075732448866777,0.9815525993122117
0.001556178026766262,0.7081260364842454,0.9814205729887646
0.001556178026766262,0.7084945642159572,0.9813343721215207
0.001556178026766262,0.7099686751428045,0.9808507893911197
0.001556178026766262,0.7136539524599226,0.9808478992855176
0.001556178026766262,0.7143910079233462,0.9807199490254976
0.001556178026766262,0.714759535655058,0.9805973405918132
0.0018674136321195146,0.7212087709600148,0.980400080535956
0.0018674136321195146,0.7219458264234384,0.9802599577860416
0.0018674136321195146,0.722682881886862,0.9799201243856053
0.0018674136321195146,0.7237884650819975,0.9799023845041913
0.002178649237472767,0.7237884650819975,0.9798528515879475
0.002178649237472767,0.7239727289478534,0.9794851639846474
0.002178649237472767,0.7243412566795652,0.9793822554761166
0.002178649237472767,0.7318960751796573,0.9792941450702312
0.002178649237472767,0.7320803390455132,0.9789544262235382
0.002178649237472767,0.7326331306430809,0.9789111327656723
0.002178649237472767,0.7403722130090289,0.9788107809288733
